Customer ID,network_age,Customer tenure in month,spend_mo12,Total SMS Spend,Total Data Spend,Total Data Consumption,Total Unique Calls,Total Onnet spend ,Total Offnet spend,complaint_calls,Network type subscription in Month 1,Network type subscription in Month 2,Most Loved Competitor network in in Month 1,Most Loved Competitor network in in Month 2,Churn Status
ADF1305,3702.0,123.4,834.6164,8.93,76.25,171480.7383,164.0,3816.0,29763.0,1.0,3G,3G,Uxaa,Uxaa,0.0
ADF1307,130.0,4.33,838.268,5.98,3.75,12358480.18,304.0,22380.0,5254.0,4.0,3G,3G,Mango,Uxaa,0.0
ADF1310,813.0,27.1,840.466,1.08,9.3,1090308.83,271.0,13724.0,2600.0,9.0,3G,3G,Uxaa,Uxaa,0.0
ADF1312,140.0,4.67,841.154,159.89,23.75,1048012.564,244.0,5964.0,6527.0,2.0,3G,3G,Zintel,Uxaa,0.0
ADF1314,1056.0,35.2,847.1732,25.24,23.75,274.0664,415.0,14788.0,19779.0,7.0,3G,3G,Weematel,Uxaa,0.0
ADF1315,1257.0,41.9,855.656,7.4,221.25,33095591.74,53.0,4569.0,2423.0,1.0,3G,3G,Mango,Uxaa,0.0
ADF1316,2109.0,70.3,856.0384,21.6,237.15,3814302.774,37.0,6169.0,4007.0,6.0,3G,3G,0,Uxaa,0.0
ADF1317,399.0,13.3,856.684,3.5,31.25,1511060.273,166.0,18714.0,35813.0,1.0,3G,3G,Zintel,Uxaa,0.0
ADF1322,1673.0,55.77,875.4,0.0,0.0,126876.5254,865.0,0.0,0.0,1.0,3G,3G,Weematel,Uxaa,0.0
ADF1324,5334.0,177.8,875.4,0.0,0.0,52633.2686,1460.0,0.0,0.0,1.0,3G,3G,Weematel,Uxaa,0.0
ADF1325,2886.0,96.2,875.64,0.0,0.0,230007.955,974.0,0.0,0.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1326,1912.0,63.73,876.27,0.87,0.0,1754570.742,74.0,0.0,0.0,2.0,3G,3G,Zintel,Uxaa,0.0
ADF1327,362.0,12.07,876.42,0.0,0.0,1059366.387,469.0,0.0,102.0,3.0,3G,3G,ToCall,Uxaa,0.0
ADF1328,1294.0,43.13,876.5,34.12,98.75,507507.0127,89.0,30069.0,23196.0,2.0,3G,3G,Mango,Uxaa,0.0
ADF1329,4158.0,138.6,877.19,0.0,0.0,2150561.275,411.0,0.0,179.0,6.0,3G,3G,Weematel,Uxaa,0.0
ADF1332,3148.0,104.93,879.0,0.0,0.0,1414986.074,612.0,0.0,0.0,2.0,3G,3G,Uxaa,Uxaa,0.0
ADF1333,284.0,9.47,880.77,0.0,0.0,84606.3692,932.0,0.0,537.0,1.0,3G,3G,PQza,Uxaa,0.0
ADF1334,1474.0,49.13,881.524,0.0,51.25,2044129.945,11.0,3648.0,2464.0,3.0,3G,3G,Mango,Uxaa,0.0
ADF1335,2096.0,69.87,883.17,0.0,0.0,1450858.823,391.0,0.0,179.0,2.0,3G,3G,Zintel,Uxaa,0.0
ADF1337,3085.0,102.83,884.97,0.01,0.0,2103930.688,439.0,0.0,358.0,1.0,3G,3G,PQza,Uxaa,0.0
ADF1339,3046.0,101.53,887.91,14.34,0.0,76915.0547,398.0,0.0,5556.0,1.0,3G,3G,Zintel,Uxaa,0.0
ADF1341,1607.0,53.57,890.34,4.78,0.62,2952394.18,417.0,0.0,0.0,1.0,3G,3G,Uxaa,Uxaa,0.0
ADF1342,3181.0,106.03,891.69,1.75,5.0,946378.5332,293.0,0.0,954.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1344,377.0,12.57,897.34,0.0,0.0,1376099.551,694.0,0.0,179.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1346,3809.0,126.97,900.03,5.98,57.5,435275.586,93.0,7155.0,7580.0,1.0,3G,3G,Uxaa,Uxaa,0.0
ADF1350,3211.0,107.03,905.43,9.49,161.25,4323788.261,11.0,1908.0,1039.0,1.0,3G,3G,0,Uxaa,0.0
ADF1353,4232.0,141.07,910.46,14.64,45.0,2857898.337,257.0,1080.0,9108.0,1.0,3G,3G,Mango,Uxaa,0.0
ADF1354,258.0,8.6,911.13,119.0,0.0,6.1348,247.0,25356.0,29860.0,1.0,3G,3G,Mango,Uxaa,0.0
ADF1356,2260.0,75.33,914.28,5.25,1.25,874135.6006,512.0,0.0,3238.0,1.0,3G,3G,Zintel,Uxaa,0.0
ADF1357,152.0,5.07,915.73,0.0,1.25,284724.6142,172.0,2400.0,240.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1358,3706.0,123.53,916.87,0.04,2.5,1014261.738,319.0,0.0,1289.0,1.0,3G,3G,Weematel,Uxaa,0.0
ADF1361,1417.0,47.23,918.07,7.0,23.75,482592.2714,78.0,34344.0,4856.0,1.0,3G,3G,Uxaa,Uxaa,0.0
ADF1364,1822.0,60.73,920.16,0.0,0.0,53584.456,278.0,0.0,0.0,1.0,3G,3G,Mango,Uxaa,0.0
ADF1365,4238.0,141.27,920.19,18.23,6.25,647703.8994,1206.0,0.0,2031.0,2.0,3G,3G,ToCall,Uxaa,0.0
ADF1366,2848.0,94.93,920.21,7.17,0.0,2835940.224,531.0,0.0,179.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1367,1971.0,65.7,922.6,2.39,0.0,76402.3769,346.0,0.0,4481.0,1.0,3G,3G,Weematel,Uxaa,0.0
ADF1369,132.0,4.4,924.46,23.66,0.0,805565.3593,135.0,0.0,1163.0,1.0,3G,3G,PQza,Uxaa,0.0
ADF1370,4862.0,162.07,925.89,0.0,6.25,3878935.695,674.0,0.0,240.0,1.0,3G,3G,PQza,Uxaa,0.0
ADF1371,4252.0,141.73,929.82,0.0,0.0,152106.7744,779.0,0.0,4246.0,2.0,3G,3G,Zintel,Uxaa,0.0
ADF1374,1053.0,35.1,943.31,6.72,20.0,229811.9453,151.0,3819.0,2390.0,2.0,3G,3G,Uxaa,Uxaa,0.0
ADF1375,2492.0,83.07,944.46,0.02,10.0,1218412.512,353.0,0.0,3035.0,4.0,3G,3G,PQza,Uxaa,0.0
ADF1376,4252.0,141.73,945.22,3.5,0.0,1358.5557,416.0,0.0,537.0,1.0,3G,3G,PQza,Uxaa,0.0
ADF1378,4630.0,154.33,947.312,78.74,61.25,876375.288,41.0,14310.0,4019.0,2.0,3G,3G,Zintel,Uxaa,0.0
ADF1379,297.0,9.9,949.0,0.87,20.0,207150.8173,763.0,1836.0,179.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1380,1944.0,64.8,955.664,17.04,0.0,5846.5674,547.0,956.0,2867.0,5.0,3G,3G,Weematel,Uxaa,0.0
ADF1382,138.0,4.6,958.61,0.0,2.5,933169.1904,225.0,0.0,895.0,2.0,3G,3G,Mango,Uxaa,0.0
ADF1388,4792.0,159.73,963.33,1.75,5.0,1268950.891,571.0,888.0,4632.0,1.0,3G,3G,Zintel,Uxaa,0.0
ADF1392,741.0,24.7,969.7084,100.62,0.0,38622.8975,152.0,12652.0,1857.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1393,1520.0,50.67,972.38,10.5,25.0,1648876.463,267.0,0.0,2883.0,14.0,3G,3G,Weematel,Uxaa,0.0
ADF1394,1507.0,50.23,972.838,0.0,82.5,2162778.789,456.0,0.0,537.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1395,4205.0,140.17,973.12,0.0,3.75,215656.4394,370.0,239.0,179.0,3.0,3G,3G,Weematel,Uxaa,0.0
ADF1396,143.0,4.77,973.9664,21.86,22.5,920871.0674,421.0,4032.0,15476.0,1.0,3G,3G,Mango,Uxaa,0.0
ADF1399,666.0,22.2,980.5332,47.72,251.25,1674835.019,99.0,2763.0,5016.0,2.0,3G,3G,Uxaa,Uxaa,0.0
ADF1402,168.0,5.6,988.108,23.97,8.75,2067125.635,690.0,1190.0,715.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1406,225.0,7.5,996.69,12.04,1.25,79458.5771,240.0,0.0,6886.0,2.0,3G,3G,Zintel,Uxaa,0.0
ADF1408,3794.0,126.47,997.69,0.0,2.5,5627720.023,598.0,0.0,716.0,4.0,3G,3G,ToCall,Uxaa,0.0
ADF1409,787.0,26.23,998.04,15.6,1.25,1732440.812,195.0,2155.0,846.0,1.0,3G,3G,Zintel,Uxaa,0.0
ADF1411,2747.0,91.57,1001.032,1.75,53.75,14016501.09,54.0,3513.0,12321.0,1.0,3G,3G,Mango,Uxaa,0.0
ADF1412,3419.0,113.97,1005.11,0.0,0.62,4884453.493,170.0,358.0,0.0,2.0,3G,3G,Zintel,Uxaa,0.0
ADF1413,5374.0,179.13,1008.58,0.0,0.0,525649.7168,682.0,0.0,4425.0,3.0,3G,3G,Mango,Uxaa,0.0
ADF1414,1526.0,50.87,1015.8,62.56,61.25,6402748.932,175.0,1548.0,7020.0,2.0,3G,3G,0,Uxaa,0.0
ADF1415,1867.0,62.23,1015.86,135.94,92.5,3707693.869,74.0,2524.0,8831.0,1.0,3G,3G,Uxaa,Uxaa,0.0
ADF1418,451.0,15.03,1022.4,11.23,30.0,2651372.843,500.0,0.0,537.0,2.0,3G,3G,Zintel,Uxaa,0.0
ADF1419,974.0,32.47,1024.14,48.13,52.5,415468.2871,104.0,14845.0,11328.0,2.0,3G,3G,ToCall,Uxaa,0.0
ADF1424,1558.0,51.93,1035.7704,8.75,10.0,1454622.967,716.0,2689.0,3153.0,10.0,3G,3G,ToCall,Uxaa,0.0
ADF1427,3460.0,115.33,1045.148,13.12,31.25,82667.3496,339.0,3251.0,4553.0,2.0,3G,3G,ToCall,Uxaa,0.0
ADF1430,1974.0,65.8,1047.55,7.87,250.0,4177100.395,16.0,275.0,4408.0,2.0,3G,3G,ToCall,Uxaa,0.0
ADF1432,3801.0,126.7,1053.01,9.48,32.5,225494.2549,1238.0,5713.0,4813.0,1.0,3G,3G,Mango,Uxaa,0.0
ADF1434,714.0,23.8,1053.9892,56.34,13.75,1874057.902,239.0,14796.0,36045.0,1.0,3G,3G,Weematel,Uxaa,0.0
ADF1435,425.0,14.17,1056.634,7.87,21.25,299235.7441,868.0,0.0,716.0,3.0,3G,3G,PQza,Uxaa,0.0
ADF1436,925.0,30.83,1057.1,26.43,2.5,996269.374,253.0,1238.0,11025.0,4.0,3G,3G,ToCall,Uxaa,0.0
ADF1437,4155.0,138.5,1059.454,0.03,1.25,793819.2588,444.0,10516.0,1611.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1440,447.0,14.9,1062.624,0.6,51.25,7412235.206,420.0,0.0,358.0,3.0,3G,3G,ToCall,Uxaa,0.0
ADF1441,1374.0,45.8,1066.842,0.0,191.25,11526301.73,31.0,120.0,6656.0,8.0,3G,3G,Mango,Uxaa,0.0
ADF1442,135.0,4.5,1073.288,0.01,158.75,41440817.15,114.0,1248.0,3086.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1443,1447.0,48.23,1078.33,8.75,10.0,1865896.535,748.0,323.0,6816.0,2.0,3G,3G,Zintel,Uxaa,0.0
ADF1446,3096.0,103.2,1079.8984,2.39,8.75,17374263.26,223.0,477.0,550.0,3.0,3G,3G,Mango,Uxaa,0.0
ADF1447,3805.0,126.83,1080.42,0.01,0.0,217563.1035,469.0,0.0,2261.0,6.0,3G,3G,Zintel,Uxaa,0.0
ADF1448,2437.0,81.23,1082.31,27.43,22.5,573237.4248,108.0,29173.0,31141.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1449,215.0,7.17,1082.55,5.98,5.0,3181991.859,813.0,0.0,1432.0,1.0,3G,3G,Uxaa,Uxaa,0.0
ADF1457,2147.0,71.57,1105.43,0.02,0.0,265478.4893,332.0,10044.0,740.0,1.0,3G,3G,Mango,Uxaa,0.0
ADF1458,1653.0,55.1,1105.912,13.72,60.0,2959285.291,527.0,0.0,895.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1459,1618.0,53.93,1111.08,14.0,0.0,1403.2412,290.0,0.0,858.0,1.0,3G,3G,Mango,Uxaa,0.0
ADF1463,2163.0,72.1,1120.1504,41.17,23.87,83108.7657,279.0,7465.0,37503.0,2.0,3G,3G,Uxaa,Uxaa,0.0
ADF1466,2237.0,74.57,1128.11,82.25,35.0,1235577.751,401.0,14616.0,24950.0,1.0,3G,3G,Uxaa,Uxaa,0.0
ADF1469,1438.0,47.93,1134.546,27.72,274.97,5869747.645,51.0,6250.0,6512.0,1.0,3G,3G,PQza,Uxaa,0.0
ADF1470,3265.0,108.83,1139.63,0.0,11.25,3379496.46,158.0,0.0,2148.0,1.0,3G,2G,Uxaa,Uxaa,0.0
ADF1474,4874.0,162.47,1144.8,17.94,6.25,288638.6953,460.0,0.0,8431.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1475,3114.0,103.8,1145.61,1.75,22.5,1164443.296,600.0,228.0,21952.0,3.0,3G,3G,Zintel,Uxaa,0.0
ADF1478,1494.0,49.8,1150.9268,15.75,31.25,990555.9746,571.0,7360.0,26823.0,1.0,3G,3G,Uxaa,Uxaa,0.0
ADF1482,158.0,5.27,1164.3672,27.12,82.5,14264167.72,139.0,1416.0,20517.0,3.0,3G,3G,Uxaa,Uxaa,0.0
ADF1484,997.0,33.23,1165.5928,2.16,65.41,6096582.927,395.0,6225.0,4545.0,3.0,3G,3G,Zintel,Uxaa,0.0
ADF1485,443.0,14.77,1166.4,0.0,28.75,32954801.18,209.0,2400.0,1306.0,9.0,3G,3G,0,Uxaa,0.0
ADF1487,1335.0,44.5,1172.156,0.6,1.24,1446.125,207.0,18100.0,11915.0,1.0,3G,3G,Weematel,Uxaa,0.0
ADF1488,2345.0,78.17,1173.1604,1.21,155.0,3004549.821,196.0,0.0,1969.0,2.0,3G,3G,Mango,Uxaa,0.0
ADF1490,2796.0,93.2,1179.39,2.35,72.5,19744956.26,191.0,8928.0,36879.0,2.0,3G,3G,Zintel,Uxaa,0.0
ADF1491,2040.0,68.0,1180.4804,0.02,52.5,7587747.121,700.0,3585.0,9978.0,2.0,3G,3G,ToCall,Uxaa,0.0
ADF1492,1354.0,45.13,1185.0548,2.27,30.0,1902.3672,675.0,12999.0,7709.0,2.0,3G,3G,Uxaa,Uxaa,0.0
ADF1493,1193.0,39.77,1185.25,44.05,71.25,225029.1621,64.0,5298.0,16971.0,1.0,3G,3G,Mango,Uxaa,0.0
ADF1494,2116.0,70.53,1187.7396,18.37,20.0,25908963.2,102.0,4112.0,22947.0,2.0,3G,3G,Weematel,Uxaa,0.0
ADF1495,731.0,24.37,1188.7972,0.0,175.0,11099077.72,23.0,216.0,2617.0,6.0,3G,3G,Uxaa,Uxaa,0.0
ADF1496,151.0,5.03,1191.54,23.48,0.0,48385.6914,662.0,24468.0,4176.0,2.0,3G,3G,Zintel,Uxaa,0.0
ADF1497,147.0,4.9,1200.572,0.0,227.5,4512623.857,42.0,636.0,1056.0,1.0,3G,3G,Uxaa,Uxaa,0.0
ADF1498,2300.0,76.67,1203.162,22.74,20.0,3194449.683,725.0,13503.0,5604.0,3.0,3G,3G,PQza,Uxaa,0.0
ADF1499,756.0,25.2,1203.42,20.04,88.66,1218569.857,112.0,21177.0,167.0,7.0,3G,3G,Weematel,Uxaa,0.0
ADF1500,130.0,4.33,1204.37,38.67,7.5,4052732.772,163.0,71208.0,4545.0,2.0,3G,3G,Uxaa,Uxaa,0.0
ADF1501,3819.0,127.3,1205.5304,78.64,78.75,2128472.938,94.0,15524.0,8149.0,3.0,3G,3G,PQza,Uxaa,0.0
ADF1504,743.0,24.77,1216.594,9.39,75.0,159984.2959,337.0,10035.0,8528.0,3.0,3G,3G,0,Uxaa,0.0
ADF1505,761.0,25.37,1216.7528,25.92,76.57,67951093.38,332.0,5271.0,3924.0,3.0,3G,3G,Mango,Uxaa,0.0
ADF1506,3840.0,128.0,1220.48,0.0,0.0,30812.7959,1256.0,239.0,14280.0,1.0,3G,3G,Uxaa,Uxaa,0.0
ADF1508,3155.0,105.17,1223.2404,0.0,1.25,1091551.36,397.0,8928.0,10612.0,1.0,3G,3G,Uxaa,Uxaa,0.0
ADF1511,145.0,4.83,1229.7016,71.49,220.0,1904637.535,122.0,10428.0,6843.0,1.0,3G,3G,PQza,Uxaa,0.0
ADF1513,4192.0,139.73,1232.23,32.26,0.0,67341.581,585.0,0.0,12068.0,5.0,3G,3G,Uxaa,Uxaa,0.0
ADF1517,1794.0,59.8,1248.5104,57.73,158.75,5109445.314,308.0,16540.0,20590.0,2.0,3G,3G,PQza,Uxaa,0.0
ADF1519,3700.0,123.33,1248.978,12.89,15.0,1046183.858,486.0,0.0,537.0,2.0,3G,3G,Mango,Uxaa,0.0
ADF1523,708.0,23.6,1266.4404,5.98,93.75,1871998.521,170.0,14752.0,19432.0,2.0,3G,3G,Weematel,Uxaa,0.0
ADF1524,138.0,4.6,1266.75,1.75,68.75,9974712.357,193.0,26400.0,6066.0,2.0,3G,3G,0,Uxaa,0.0
ADF1525,308.0,10.27,1267.46,0.0,193.75,2559615.11,656.0,0.0,537.0,1.0,3G,3G,Weematel,Uxaa,0.0
ADF1526,830.0,27.67,1269.8304,0.0,63.75,53822264.18,49.0,492.0,1432.0,1.0,3G,3G,Uxaa,Uxaa,0.0
ADF1528,793.0,26.43,3563.29,27.87,68.75,7069080.733,1252.0,20812.0,149661.0,3.0,3G,3G,Zintel,Uxaa,0.0
ADF1529,2798.0,93.27,3584.15,56.45,1448.75,2173399.189,432.0,8557.0,58734.0,2.0,3G,3G,PQza,Uxaa,0.0
ADF1530,958.0,31.93,3607.842,6.58,211.25,779097.3349,1575.0,17628.0,124294.0,4.0,3G,3G,0,Uxaa,0.0
ADF1531,423.0,14.1,3608.22,224.04,50.0,4119552.577,61.0,17103.0,13308.0,1.0,3G,3G,0,Uxaa,0.0
ADF1532,2304.0,76.8,3611.16,48.77,26.25,10300976.04,1152.0,1470.0,76683.0,6.0,3G,3G,Zintel,Uxaa,0.0
ADF1533,137.0,4.57,3681.44,10.58,6.25,593297.6113,1809.0,112074.0,40451.0,1.0,3G,2G,ToCall,Uxaa,0.0
ADF1534,1056.0,35.2,3746.818,0.0,42.5,14007530.84,1320.0,4302.0,179.0,1.0,3G,3G,PQza,Uxaa,0.0
ADF1535,2866.0,95.53,3778.3,0.01,0.0,75585.1163,1605.0,0.0,26455.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1536,2861.0,95.37,3888.1652,77.86,1181.25,2859107.857,627.0,18306.0,68477.0,2.0,3G,3G,Weematel,Uxaa,0.0
ADF1537,2780.0,92.67,3908.46,13.7,353.75,1504235.35,1805.0,15888.0,165663.0,1.0,3G,3G,Weematel,Uxaa,0.0
ADF1538,3920.0,130.67,3911.3,53.73,0.0,29129.9268,1807.0,21518.0,146156.0,2.0,3G,3G,Weematel,Uxaa,0.0
ADF1539,2471.0,82.37,4002.0708,1.75,292.5,6415749.894,1149.0,2484.0,94183.0,3.0,3G,3G,Uxaa,Uxaa,0.0
ADF1540,1835.0,61.17,4246.56,122.8,0.0,889.876,1580.0,52860.0,98601.0,1.0,3G,3G,Weematel,Uxaa,0.0
ADF1541,3784.0,126.13,4383.3,0.0,53.75,3442257.592,1020.0,0.0,24821.0,2.0,3G,3G,Mango,Uxaa,0.0
ADF1542,150.0,5.0,4447.86,161.38,358.75,8276490.735,410.0,4344.0,24045.0,2.0,3G,3G,Uxaa,Uxaa,0.0
ADF1544,2713.0,90.43,5979.412,48.38,505.0,83449734.18,1127.0,0.0,58255.0,2.0,3G,3G,Uxaa,Uxaa,0.0
ADF1545,3891.0,129.7,5993.0,87.94,546.25,1954697.793,218.0,46380.0,6131.0,2.0,3G,3G,0,Uxaa,0.0
ADF1546,793.0,26.43,6688.48,11.96,2327.5,7201706.051,575.0,0.0,192.0,1.0,3G,3G,Zintel,Uxaa,0.0
ADF1547,1659.0,55.3,6769.2224,354.09,6.25,3812354.169,123.0,22247.0,77468.0,1.0,3G,3G,PQza,Uxaa,0.0
ADF1548,782.0,26.07,7062.874,3.59,302.5,6636522.203,2016.0,0.0,362966.0,2.0,3G,3G,Uxaa,Uxaa,0.0
ADF1549,2743.0,91.43,10165.442,573.37,1757.5,7020364.355,2184.0,56040.0,198653.0,1.0,3G,3G,ToCall,Uxaa,0.0
ADF1553,1018.0,33.93,17.052,0.0,10.0,23411631.68,1.0,318.0,0.0,4.0,3G,3G,Uxaa,Uxaa,1.0
ADF1557,2299.0,76.63,29.762,14.34,0.0,108.9141,3.0,24.0,179.0,1.0,3G,3G,Uxaa,Uxaa,1.0
ADF1566,619.0,20.63,41.7,24.52,0.93,248.5791,1.0,477.0,0.0,1.0,3G,3G,Uxaa,Uxaa,1.0
ADF1570,1971.0,65.7,47.1204,28.36,5.0,231.5186,4.0,24.0,228.0,1.0,3G,3G,Uxaa,Uxaa,1.0
ADF1576,558.0,18.6,59.4388,18.54,21.25,1131.0879,6.0,24.0,864.0,1.0,3G,3G,Zintel,Uxaa,1.0
ADF1578,554.0,18.47,60.71,28.98,8.75,3391.0479,2.0,954.0,0.0,1.0,3G,3G,Uxaa,Uxaa,1.0
ADF1583,2338.0,77.93,66.2784,23.9,22.5,487.3584,3.0,24.0,179.0,2.0,3G,3G,Uxaa,Uxaa,1.0
ADF1585,405.0,13.5,70.748,17.84,0.0,17.1338,27.0,558.0,1361.0,1.0,3G,2G,Uxaa,Uxaa,1.0
ADF1588,1099.0,36.63,74.486,10.67,5.0,1102293.895,50.0,516.0,1104.0,1.0,3G,3G,Uxaa,Uxaa,1.0
ADF1589,1654.0,55.13,76.41,11.31,13.75,382170.5908,47.0,96.0,1123.0,1.0,3G,3G,Weematel,Uxaa,1.0
ADF1591,248.0,8.27,77.304,34.33,2.5,1062.7255,8.0,251.0,1111.0,1.0,3G,2G,Uxaa,Uxaa,1.0
ADF1594,407.0,13.57,81.2876,19.99,0.0,39.8291,17.0,1146.0,2999.0,1.0,3G,3G,PQza,Uxaa,1.0
ADF1595,1603.0,53.43,84.98,17.5,0.0,36.0762,146.0,2640.0,2840.0,3.0,3G,3G,PQza,Uxaa,1.0
ADF1605,346.0,11.53,99.76,17.81,0.0,120.5049,28.0,2710.0,1622.0,2.0,3G,2G,Uxaa,Uxaa,1.0
ADF1611,1845.0,61.5,114.062,19.34,3.75,52.9883,36.0,990.0,2623.0,1.0,3G,3G,ToCall,Uxaa,1.0
ADF1621,1821.0,60.7,129.0092,13.06,13.75,5227778.697,72.0,744.0,1898.0,2.0,3G,3G,PQza,Uxaa,1.0
ADF1626,1099.0,36.63,134.61,56.72,53.75,17591.0469,33.0,324.0,1324.0,1.0,3G,3G,PQza,Uxaa,1.0
ADF1628,1480.0,49.33,140.19,16.73,5.0,1223909.023,39.0,408.0,1350.0,1.0,3G,3G,PQza,Uxaa,1.0
ADF1630,2591.0,86.37,145.49,0.0,2.5,77.4834,209.0,5568.0,3802.0,4.0,3G,3G,Uxaa,Uxaa,1.0
ADF1643,1121.0,37.37,172.484,33.12,16.25,200690.9639,269.0,4131.0,4761.0,1.0,3G,3G,Uxaa,Uxaa,1.0
ADF1645,2135.0,71.17,175.46,0.0,0.0,3056837.457,221.0,324.0,251.0,1.0,3G,3G,Uxaa,Uxaa,1.0
ADF1649,2111.0,70.37,191.68,0.0,145.0,164809.3564,12.0,132.0,179.0,6.0,3G,3G,Uxaa,Uxaa,1.0
ADF1651,1651.0,55.03,192.2804,39.23,46.25,27025.8789,18.0,1040.0,3573.0,1.0,3G,3G,ToCall,Uxaa,1.0
ADF1654,381.0,12.7,193.372,28.04,10.0,16683.5547,26.0,3612.0,5064.0,1.0,3G,3G,Uxaa,Uxaa,1.0
ADF1655,610.0,20.33,195.708,24.37,36.25,208950.1485,20.0,1608.0,932.0,1.0,3G,3G,PQza,Uxaa,1.0
ADF1658,165.0,5.5,203.3812,7.32,33.75,396747.0527,27.0,4344.0,2853.0,1.0,3G,3G,Uxaa,Uxaa,1.0
ADF1661,241.0,8.03,212.796,36.23,1.24,125.9131,101.0,3400.0,7949.0,1.0,3G,3G,ToCall,Uxaa,1.0
ADF1665,1643.0,54.77,612.39,0.0,90.0,1070314.812,137.0,909.0,4210.0,1.0,3G,3G,Weematel,Uxaa,1.0
ADF1667,3673.0,122.43,624.352,21.17,3.75,1675076.255,436.0,4386.0,6860.0,1.0,3G,3G,ToCall,Uxaa,1.0
ADF1673,833.0,27.77,670.4316,41.6,16.12,14946.8125,74.0,9279.0,20201.0,6.0,3G,3G,Mango,Uxaa,1.0
ADF1674,3672.0,122.4,682.28,15.46,0.0,224677.5722,263.0,4936.0,6752.0,13.0,3G,3G,Weematel,Uxaa,1.0
ADF1680,203.0,6.77,724.01,14.81,12.5,3615.8906,138.0,17496.0,23996.0,1.0,3G,3G,PQza,Uxaa,1.0
ADF1681,508.0,16.93,724.5,19.59,98.75,158624.3037,43.0,10926.0,12466.0,5.0,3G,3G,Mango,Uxaa,1.0
ADF1683,2366.0,78.87,746.8076,43.28,3.75,2156818.999,352.0,4522.0,30537.0,1.0,3G,2G,Mango,Uxaa,1.0
ADF1684,2028.0,67.6,756.5508,22.17,16.25,75684.2656,191.0,5873.0,34392.0,5.0,3G,3G,Mango,Uxaa,1.0
ADF1686,539.0,17.97,766.114,21.51,0.0,1671248.18,324.0,0.0,537.0,1.0,3G,2G,Zintel,Uxaa,1.0
ADF1687,304.0,10.13,767.64,27.32,22.5,896054.166,279.0,852.0,17895.0,1.0,3G,3G,Zintel,Uxaa,1.0
ADF1688,1221.0,40.7,769.0684,12.82,51.25,1609946.444,523.0,2379.0,8867.0,1.0,3G,3G,Mango,Uxaa,1.0
ADF1690,152.0,5.07,776.0592,28.01,295.0,7530947.808,76.0,1248.0,3680.0,1.0,3G,3G,Weematel,Uxaa,1.0
ADF1691,476.0,15.87,780.27,131.99,2.5,247180.4541,197.0,9108.0,3604.0,1.0,3G,3G,Uxaa,Uxaa,1.0
ADF1692,2100.0,70.0,782.15,20.23,75.0,116751.5869,342.0,4717.0,6904.0,1.0,3G,3G,PQza,Uxaa,1.0
ADF1694,4156.0,138.53,800.15,20.06,20.0,266728.0674,415.0,5227.0,18706.0,1.0,3G,3G,ToCall,Uxaa,1.0
ADF1696,243.0,8.1,806.946,7.4,8.75,106262.2588,245.0,36.0,611.0,1.0,3G,3G,PQza,Uxaa,1.0
ADF1697,1356.0,45.2,812.46,20.93,292.5,710844.2266,82.0,1232.0,4054.0,1.0,3G,3G,PQza,Uxaa,1.0
ADF1700,1033.0,34.43,833.3044,36.34,110.0,1087124.287,50.0,4518.0,9561.0,1.0,3G,3G,Mango,Uxaa,1.0
ADF1702,808.0,26.93,841.356,25.84,24.8,59040.6368,131.0,7683.0,37913.0,1.0,3G,3G,ToCall,Uxaa,1.0
ADF1704,3380.0,112.67,867.11,133.78,78.75,1322829.836,170.0,8608.0,5105.0,1.0,3G,3G,Zintel,Uxaa,1.0
ADF1710,1120.0,37.33,899.18,242.98,45.0,150471.0674,110.0,432.0,9614.0,4.0,3G,3G,PQza,Uxaa,1.0
ADF1711,3841.0,128.03,899.39,0.03,127.5,1139263.481,138.0,0.0,2685.0,1.0,3G,3G,Uxaa,Uxaa,1.0
ADF1713,2161.0,72.03,922.2984,8.75,0.0,6862866.961,260.0,3024.0,10680.0,1.0,3G,3G,Uxaa,Uxaa,1.0
ADF1714,145.0,4.83,923.48,0.0,33.75,1949975.294,192.0,0.0,358.0,1.0,3G,3G,Mango,Uxaa,1.0
ADF1715,482.0,16.07,927.942,27.46,105.0,152009.5557,156.0,18814.0,19307.0,1.0,3G,3G,PQza,Uxaa,1.0
ADF1717,4118.0,137.27,941.06,0.0,0.0,401235.039,645.0,0.0,5001.0,2.0,3G,3G,Uxaa,Uxaa,1.0
